Kata,TF-IDF
finishingnya,0.0002836741873095517
finising,0.0001900353873929573
fit,0.00315227198389074
fitmen,0.00012507093444452018
fitmentnya,0.0003714842169546443
fitting,0.0007225359573807224
fittingnya,0.00036260777464809635
fitur,8.29513214065648e-05
flash,0.00011522849255964672
flowernya,0.00010367566844885024
follow,0.0002639959106810849
foot,6.806320632104513e-05
for,0.0003747666225394738
forest,0.0001982182676759043
formal,0.0006131042386817822
foto,0.008244318245487528
fotodeskripsi,0.00017849869536143857
fotoin,0.00011850924407936132
fotoleher,0.0001344082219645348
fotoooo,6.987633825462328e-05
fotovideo,9.257092250271468e-05
frame,0.0001610635191573196
framenya,0.0001523110349267819
free,0.0002793862292519074
from,0.00014772757098842123
froyemul,0.00010628823530361986
furing,0.0001355286903417197
fyi,4.562661265963397e-05
gabakal,0.00013171165301393534
gada,0.0002592826208652451
gaes,0.00013205483984093176
gagal,0.0007620003770853381
gagang,0.00035893069671507965
gais,0.0001754140091138207
gajelas,9.752956228566362e-05
gakbagus,8.278119207494688e-05
gakkan,0.00010196891465107882
gaknya,5.0725400860640444e-05
galat,0.00025821205370032307
gamasuk,8.983398758152328e-05
gambar,0.009797424286496019
gambarkecewa,0.0002275227204393957
gampang,0.0020009715174355647
ganbagian,0.00010627573842983538
ganggu,0.0001621631630200646
ganteng,0.0004877330573101789
ganti,0.0014383706545944867
gantung,0.0002518953445726198
gapernah,0.0001703437731941773
garagara,5.449053336144177e-05
garansi,0.00010477959070362707
garis2,0.00014440123888191954
garisgaris,9.793841134117459e-05
garmen,8.860614854420683e-05
garter,0.00014065430233930427
garternya,0.00011802250234172475
gas,7.238491743063502e-05
gatal,0.00023496046553183548
gatel,0.00015166080811789156
gausah,7.596138922244789e-05
gayangka,0.00022057859600220237
gede,0.001581035280252501
gelap,0.0008473859895975594
gembrong,0.0001363435745424746
gemuk,0.00033444868773420134
geng,0.00016573004729698908
gepeng,7.808843713661452e-05
gerah,0.0012500169939646075
gerai,3.4560766925239184e-05
gerak,0.00033755551228882027
gesek,0.00010868560413409597
gesper,0.0008949122648038315
get,0.00011210215036656079
ggwp,0.00017067167538314736
giat,0.00011552405602378403
gigit,0.00016684898172207048
gila,0.00027302871817469243
gilir,0.00014971985653364128
gin,0.0032392175342393615
gitu,0.0010777943774102356
gituan,5.951924157404806e-05
gitulah,0.00015321322951972758
give,5.6207664739998756e-05
glossy,0.0001766502722219189
gmana,7.930668458270609e-05
gni,8.503067033029618e-05
gocap,7.72073509467918e-05
god,3.681017133512191e-05
gojek,5.7152500483903335e-05
gokill,0.00020990352587975955
gold,0.00013357676139515254
golong,0.000559677957443399
gombrang,9.137599078852326e-05
goni,9.631750064593961e-05
good,0.008257806674819708
gores,0.0003860324256396739
goresan2,6.374018739406535e-05
got,8.278119207494688e-05
gramasi,0.00012391024725069173
gramasinya,7.160748781672386e-05
gratis,8.371091459077486e-05
great,0.0004757421663621354
green,0.0001982182676759043
grey,0.0006275919184972666
gsm,0.00017907478064682297
gtu,0.0002700279075615696
gudang,0.00018559047787549638
gulung,0.00023986470522287294
guna,0.0011957258058099937
gunting,0.0004902073619712287
gurih,0.000283717644051695
gurka,4.111795633197823e-05
guuddd,0.0001228426646088382
guys,8.139148393556067e-05
gym,0.00013501411664047604
h1,5.8294657850166405e-05
habis,0.0006871669052076616
hadeeh,9.229776093231826e-05
hadeh,0.0003134377461536321
hadeuh,0.00014569226302705635
hadeuuuuhhhh,0.00012858186288327008
hadiah,0.00020039067774511152
haha,0.00031968675995730955
hahaa,0.00010438381155945364
haiss,6.284062569808189e-05
hal,5.270601789388752e-05
halaman,0.000171565734561113
halang,8.307932392099479e-05
halus,0.0041266710442704625
halusadem,0.00014205765287913854
hampir,0.0010495660653272924
hancur,0.00011863259509389908
handkerchief,3.9185110113794444e-05
handsome,8.548401586528726e-05
handuk,0.00010928435511079817
hangat,0.00011859185118582819
hanya,0.00019331707634708304
hape,0.00025891924002937965
haragnya,0.00013705038683915573
haram,0.00010215538960207323
harap,0.001607325497329879
harga,0.01911420262679745
hargaternyata,0.0001428428644480157
hari,0.005810578723020624
harus,0.002065593290207959
hasil,0.0003958414476796019
hat,0.00010995372572526711
hati,0.0005031529120115741
hati2,0.00027352622445247615
hatihati,0.0003858305926853555
hbh,0.00014627367198631296
heather,0.00011314279693430487
heave,0.00013643678704944198
heavy,0.00012703638752508634
hebat,0.0001534985871402498
hehe,0.0006967556188117635
hehehhe,0.0001399775317717058
here,4.2650621273655046e-05
hes,0.00013312161607692606
hidup,0.00013324924179618778
highly,5.6136930819873e-05
hijau,0.0009360038915083785
hilang,0.0006951627157994009
hingga,8.349062250893774e-05
hirau,0.00010505044310894394
hitam,0.005207794573810184
hitamy,7.774101384254812e-05
hitem,0.00012591711195224738
hitung,0.00019360157995291022
hmmm,0.00014897556150896295
hoc,0.0003817258993113559
holder,9.034572402320153e-05
honduras,7.359316237997097e-05
honestly,8.558112023399166e-05
hongkong,8.010543834826878e-05
hoodie,0.00046449545969413046
hormat,0.00011702818420778538
horrendous,4.2650621273655046e-05
house,0.0005522843092257348
housecoffjadi,0.00013708164456099222
houseofcuff,0.00039549467346146864
houseofcuffnya,4.808356010209602e-05
houseoffcuff,0.00015784993542001358
how,8.365260776467513e-05
hp,0.00029498159558743044
hppc,7.053900278837013e-05
hr,0.0001985013447362676
hrg,0.0002484084376128211
huftt,5.951924157404806e-05
huge,5.6136930819873e-05
huhuhuuu,8.69799225908364e-05
hujan,0.00011859185118582819
hurt,5.124127600631081e-05
huruf,0.00019958554722355998
ibu,8.117450410360397e-05
ide,6.229889581519956e-05
idea,0.00019795562588100936
ijo,0.00014194601107923177
ikan,0.00021558877993087247
ikat,0.001352513556129336
iklan,0.0008093334695174289
ikut,0.00043844619882559075
im,8.956228383771206e-05
imbang,0.0004455461903435298
improve,0.0003465298732866243
in,0.000759506588846613
inbox,3.288714848047633e-05
inch,0.0003919028707778528
indomie,7.671751501077935e-05
indonesia,0.000870448239727283
indonesiafriendly,4.182097591741339e-05
info,0.00028223766326069996
informasi,8.122047364465668e-05
informatif,0.00020056042632379988
ingat,0.00026287284767687356
inggi,0.00011170568072066323
ingin,0.0004598076824890084
ini,0.002709571719403898
inimah,0.000149663451153034
initidak,0.00014294517694456255
inner,4.182097591741339e-05
inside,5.6136930819873e-05
instan,0.0005128039758673101
instant,0.0001957668158472189
instore,0.00011154915358065283
insyaallah,0.00014249343699924397
internasional,8.500078899960146e-05
inti,0.00011977398595678343
intrajakarta,3.4560766925239184e-05
invest,4.3775354654987886e-05
investigasi,0.00011259205697952068
investigate,8.052064987546214e-05
iron,6.354315779720522e-05
is,0.00038272119640856664
isi,0.00012770302997042323
istimewa,5.0725400860640444e-05
istri,0.00013324924179618778
it,0.0024027602943917036
item,0.0006889333553109287
its,0.0003142511756556426
itu,0.001283684932231886
iya,0.007280517087071505
iyaa,0.00010241272263589618
jabar,0.00016214748823781884
jabodetabek,0.000146504169493481
jadi,0.00827937865426085
jadwal,0.0003257079557316776
jaga,0.00027130963044688113
jahit,0.006713670127065575
jahitanya,0.018018382851965897
jaitan,0.00012496723079091662
jakarta,0.00024700510362767877
jakcloth,8.397144121308385e-05
jaket,0.0013359505766798849
jalan,0.0007168489939327587
jam,0.0004482230894659011
jaman,0.0003848665080421595
jamin,0.0003603420015700659
jamur,0.0001283308923741572
jan,9.908095726705723e-05
jangan,0.0013034719311296739
jangka,4.3775354654987886e-05
jangkau,0.0008144293641298289
janji,0.0006021747379753193
januari,8.145743810030263e-05
jarak,0.0001965978419043181
jarang,6.409568223696111e-05
jaring,0.00013667095769011054
jas,0.0005336059244799679
jasa,0.00022150325503944408
jati,0.00011317791610395336
jatoh,0.00021226595478238553
jatohnya,0.00016583808188219237
jatuh,0.00014195583955571464
jauh,0.002247874827103369
jawab,0.0009984641180459826
jayamakasih,0.00012995608945035958
jdnya,8.43777001829103e-05
jeans,0.0007254891690864268
jebol,0.0008666071130009619
jeda,7.380914404488741e-05
jegreng,7.286515413331646e-05
jelas,0.0014530558290167153
jelek,0.00708930530064032
jemput,5.228632437893682e-05
jemur,7.314298701441174e-05
jenama,4.98674614389698e-05
jenis,0.0005682850522939277
jepang,9.99429298470832e-05
jepit,0.0004575265042091176
jernih,7.89588992791734e-05
jika,5.609186295178925e-05
jingjet,0.00017533879195606521
jiwa,7.755670079131868e-05
jkt,8.349062250893774e-05
jlsx,0.00015509527747329914
job,0.0005201841524565777
jongkok,0.00015080131042219153
joooosssslllaaaahhh,0.0001335496751443898
jt,0.0001002029792934779
jual,0.0030362929768904803
juara,8.01339776159906e-05
judul,0.00035195685029823807
juga,0.0009078149961482269
jugaa,0.00012423732426757443
jugakkk,0.00017148388565263275
jujur,0.0006653070597267686
jujurr,7.3689921942359e-05
jumat,0.00041810182322480797
jumbo,6.500838051790709e-05
jumlah,0.0003032619347789281
juntai,6.312145057746054e-05
just,0.00033911352147454436
k2,9.789547439504837e-05
ka,0.00011326270573996321
kabar,5.349566517272366e-05
kabarin,3.874108115326283e-05
kacamata,0.0006851547110219367
kacau,0.0007184775599875926
kacauuu,0.00017214672926495515
kacing,9.7648092621568e-05
kadar,0.0001628352852908022
kado,0.0005612212890012946
kaget,8.860614854420683e-05
kain,0.006648455295237394
kainny,9.789547439504837e-05
kait,0.0005853802895223939
kak,0.0006374801069566145
kaka,0.00012719882654566977
kakak,0.001958426965336753
kaki,0.002689894371258004
kakiny,0.00011527399962517083
kakkok,0.0001422116339893739
kaku,0.0020164344817223514
kalah,0.0003426531452803855
kalau,0.006103614489658386
kalem,0.0002816732850745653
kalep,0.00021080281355435952
kali,0.005904721718245644
kalian,0.00019112444283207126
kaliatas,5.9752069273891073e-05
kalok,5.270601789388752e-05
kami,5.859256385903418e-05
kamis,0.0004082153203273492
kamperrrrr,6.643432714248297e-05
kamu,0.00013770234658870418
kan,0.0005880177056318327
kanan,0.0006629509009874028
kancing,0.006956427854177744
kantong,0.003685315879090858
kantor,0.00021649165758628843
kantung,0.0003024844548108795
kanvas,0.00015291505288921747
kaos,0.008284938059327398
kaos2,0.00027919886719370864
kaosny,8.41622815536037e-05
kapan,0.0002183535138003831
kapanmodel,0.00013708164456099222
kapok,0.0003301338128967368
kappok,8.771170872312895e-05
kara,6.528107982885219e-05
karabiner,0.00010185640808367493
karakter,0.00013337737087397634
karat,0.0007516460191624796
karatteroxidasi,7.537875104766546e-05
kardus,0.00015105760091423638
karena,0.0008387955253475975
karet,0.00034442514373358735
kargo,9.120258780923347e-05
kartu,6.684235444375007e-05
karuan,5.4609938096039615e-05
karung,0.0001628630264291266
kasar,0.0050750789863821906
kasartidak,4.9904048575723923e-05
kasi,0.00011005752571781486
kasih,0.0059645961118668135
kasus,0.0001752976722348404
kata,0.0011619472049550813
katakata,4.837821706920779e-05
kategori,8.01339776159906e-05
katin,7.854956533020918e-05
katingannya,0.00020879535835703576
katun,0.0004040333998214905
kawan,0.00040155181832686763
kaya,0.0029041693562852863
kayak,0.004370736699977268
ke,0.0008828878374825685
ke2,0.0003536348765778491
ke3,0.00018498727521897365
ke5,5.228632437893682e-05
kebesaraann,0.00011604404072752278
kebesaren,0.0004968944099378882
kebut,0.00011179913789482944
kece,0.0006122771236122647
kecee,0.00014306606713744376
kecewa,0.00702462509283173
kecewah,0.0001924134896515131
kecil,0.016379917965734396
kecil2,5.6642878153897924e-05
kecilll,0.00016110615603852108
kedua2nya,7.428229122723156e-05
keduabahan,0.0001775119966713265
keep,7.693109608079608e-05
kejar,3.681017133512191e-05
kejut,0.0001265620693628479
kelas,0.0007570773984818215
kelassss,0.00012762744730756992
kelebihan2,6.526931402933273e-05
keluar,0.001832316143662622
keluar2,0.0001284968844680778
keluarga,0.00015841687994164706
keluarkeluar,4.111795633197823e-05
keluh,0.00013676663645986755
kelupas,0.0008612242474872856
kemanamana,0.00012280547616651307
kemaren,0.00024787211748648414
kemarin,0.0001551722246409095
kemas,0.0006576337780640197
kembali,0.0018459140621810979
kemeja,0.0017457854533337487
kemudian,0.000303337451254133
kena,0.0005510354957968418
kenapa,0.0005884607463795239
kenceng,0.00018445133662045978
kendala,0.0003000386762099241
kendor,0.00021821269586893527
kenkaiyang,0.00013708164456099222
kenyang,0.00010599402389859873
kepake,0.00034095394578824526
kepala,0.0018415593747158968
kepentok,0.00013588931746078424
kepo,5.6207664739998756e-05
keponakan,0.00021431950025258426
kerah,0.0022150547057549577
keras,0.0008588721159997685
kereeeeennnnnnnnn,0.0002484472049689441
kereeen,0.0002484472049689441
kereen,0.00013986626727205344
kereennn,0.0004789113650554578
keren,0.016875120115949754
kerenbahan,0.00014912389745979536
kerennnnn,0.00023195760797853874
kerennnnnnn,0.00013954464314982926
keringat,0.0012542757885858743
keringatttt,0.000156434145208409
keringet,7.766597996323354e-05
keringetan,7.766597996323354e-05
keringrtan,7.286515413331646e-05
kerja,0.0008927606928975649
keropos,4.684331293275939e-05
kertas,0.00010477959070362707
kerut,0.00029150379695600605
kes,0.00036246292594351704
kesal,0.00027266307871749273
kesan,0.0003323926053912301
ket,6.334346879493002e-05
ketat,0.0010740253093751602
ketawa,0.00034364200296837404
ketemu,4.442020167024333e-05
ketiak,0.00010921052551651474
ketidaksengajaan,0.00012014110514067981
ketika,0.0003171737589221311
kewl,0.0001103387599053554
kg,0.013437026241871241
khaki,7.537875104766546e-05
khakicreme,7.537875104766546e-05
khusus,0.00047027806332103356
kie,8.078505289284847e-05
kijang,5.284351703401236e-05
kil,0.00011261251809522342
kilap,0.0001408881370270758
kilat,0.00012370627233663863
kira,0.0012274228804537643
kirainnya,5.7036772715853875e-05
kiri,0.0009596619977850341
kirim,0.0241617213769086
kirim2,0.00010222548772374279
klaim,0.00015114376926235744
klan,0.00018068672718658005
klasik,8.266907716615067e-05
klien,7.684046585678009e-05
kluar,0.00014148393799675126
know,3.9185110113794444e-05
ko,0.0005727038352250063
kocak,0.00023615589985508228
kok,0.00298401021021872
koko,0.00011201265302754294
kokoh,0.00040843647417862863
koleksi,9.05105007004711e-05
kolom,0.00014344317172630675
kombinasi,0.00012507444069375124
komen,6.284062569808189e-05
komentar,0.0010512110306721684
komiten,0.0001718890789585208
kompetitif,5.728824500905384e-05
komplaiin,0.0001253207873167934
komplain,0.0006152225056140023
komplen,0.00018155442262578387
komplit,0.00012607739604576868
kompromi,0.00040716396206235924
komunikasi,5.728824500905384e-05
komunikatif,0.00013555017402863212
kondisi,0.0015921805197478879
konfirm,8.244728524578384e-05
konfirmasi,0.0010820447526360309
konsep,0.00019627306249739445
konsisten,0.0007816576600021596
konsistensi,7.364364420826074e-05
konsistensikualitas,7.712575416422722e-05
konstruksi,8.254113909522317e-05
konsumen,0.0006899574752677254
kontras,6.466415938791356e-05
kontrol,0.002982435896345776
konveksi,0.000509765445853881
kooperatif,5.728824500905384e-05
korban,0.0002001309092005302
korek,0.0002001309092005302
kosong,0.0008956088723593794
kotak,0.0007405819737563341
kotakkotak,0.0002290552141792419
kotor,0.0009688773860873797
krem,0.0004900841938254079
kresek,0.00017112150824693902
krim,0.0001753774282054812
kritik,3.9185110113794444e-05
kriting,0.00015595664772979803
kross,0.00017072037587770975
ku,0.00013494009437755344
kuaitasnya,0.00010243797015699094
kualiatas,9.236801099427379e-05
kualiatasnya,4.860493410002361e-05
kualitas,0.02600709135828552
kualitasny,9.084804766048654e-05
kualitiasnya,0.0002369880901264728
kuasa,4.0850285282569456e-05
kuat,0.001649651070317815
kucing,0.00010614585714196042
kuliah,0.00023458556338372202
kulit,0.0013173065672779814
kulitas,0.00022121639106180416
kunci,7.453546888631744e-05
kuning,0.0010420595218386148
kuning2,4.419798354431941e-05
kuningan,0.0001529613585200051
kuranc,4.923173721356021e-05
kurang,0.021094662234010037
kurangslow,0.00018127225824897427
kurcaci,5.730151384455799e-05
kurir,0.0016207524570853217
kurleb,9.530666212360921e-05
kurus,0.0003604666667150855
kusam,0.000779768437153967
kusut,0.0007412858427551116
kuwel2,0.0001746138743846534
kw,0.0004041988338650496
ky,0.0002219195786514354
kya,8.866358486731089e-05
kyknya,8.169606130869152e-05
la,0.00042053416098440346
laapak,9.638864239324962e-05
laba,6.41786756375613e-05
label,0.0010464106329384686
labelseperti,7.250796904350031e-05
labelunbranded,0.00011203194822485107
lable,7.798150490734632e-05
laen,0.00013746799528550205
laennn,0.00014065915864660373
lagi,0.000444531994205052
lagi2,5.6642878153897924e-05
lagiiiiiiiii,0.0001268688448914764
lah,0.005820328597101472
lahcepet,0.00011265977020092721
lain,0.0016398570956219067
lainmya,6.215190444033795e-05
laku,0.00020271962090496977
lalu,0.0010135174208005765
lama,0.009889282512417894
lamaa,0.00010783957089627769
lamaaa,0.00034320317996241036
lamaaaaaa,0.0001903364467345679
lamagak,0.0001733246492211902
lamatidak,6.668728555365785e-05
lambat,0.002977623417152022
lambattttkualitas,0.00019161888393909042
lampir,0.00013703805750196974
lancar,0.00021675634904131841
langgan,0.0005630125697830137
langsung,0.0026094566373151716
lanjur,0.00010076271391046378
lanjut,0.00012373544072282313
lansung,5.9752069273891073e-05
lap,8.700392265287082e-05
lapak,0.00019439846696304164
lapis,0.0003705300197582169
lapuk,4.684331293275939e-05
large,0.00011015921568957671
lastly,5.259005812569938e-05
lawak,6.822993272309804e-05
layak,0.0004959387774652796
layan,0.0041860454962507326
layar,7.053900278837013e-05
layer,0.00020330061687575215
ld,0.00016248624011680905
leather,0.00011269641624713673
lebar,0.002428495677538349
lebaran,0.0004625420271649865
lebarin,3.549829449872947e-05
lebi,8.871879416923035e-05
lebih,0.010324364410434057
lebihin,0.00010970587485688464
lecek,0.0004647801429494644
lecet,0.0002623618209549534
lecet2,7.97295623667052e-05
leg,3.4560766925239184e-05
legging,7.875456825310608e-05
leher,0.0014228152006022573
lelah,6.0564691573852945e-05
leluasa,0.00019834499206704346
lem,0.0009814801853156349
lemah,8.05156729128246e-05
lemari,6.987980289200817e-05
lemas,8.10460610905306e-05
lembek,9.416097667478154e-05
lembung,0.00013551800651915555
lembut,0.004705649191137185
lembutuntuk,0.00018306693946199072
lemes,0.0001328161931642667
lemeslemes,0.00021010492255651628
lempar,9.064614943642299e-05
lenceng,0.00015102352632745324
lengan,0.0029428290130636974
lengen,0.00020077878599073255
lenght,6.806320632104513e-05
lengkap,0.00013010975737478626
lengkappesan,0.00010145424196966016
lengkung,0.00019947360116801994
lensa,0.00014735914273096383
lentur,0.0006663149580461318
lepaass,0.00021767074421827982
lepas,0.002626354652541739
lepas2,0.0001656244079006844
lepassobek,0.00011611131681017912
lepasterpaksa,7.547235017803613e-05
letak,0.00011821349556971775
leting,0.00018565091152057935
level,7.202065227697461e-05
lewat,0.00022587967112657351
leyot,6.643432714248297e-05
lgsg,0.00048768129254865377
lho,0.0002316236686231369
liat,0.0010689113534306889
liat2,4.419798354431941e-05
libat,4.9904048575723923e-05
libur,7.935822112391876e-05
licik,8.5092280733917e-05
licin,0.0005232742143645629
lidah,9.911095980436078e-05
light,7.537875104766546e-05
lihat,0.003670647840663255
liliput,0.00024086361547704947
lima,0.0003157323891141044
lingkar,0.001934958256540093
lini,6.652440764048749e-05
lining,0.00010377409632026226
link,6.202017328088432e-05
lipat,0.0007649561000266879
listdi,7.509166530773172e-05
little,4.2650621273655046e-05
lmfao,6.918820394975645e-05
lngsung,0.00011642839049458703
lobangin,0.0002099855076571886
local,0.00010257169025802998
logo,0.00035207459710547625
loh,0.00025421322408832134
lokal,0.00048724566355846493
lokasi,6.338363831151387e-05
lolos,0.0004151341749056623
long,4.2650621273655046e-05
longar,0.0001707560544476075
longgar,0.00117185547954977
look,4.418895394971626e-05
looks,0.0003013587258552301
loose,5.6136930819873e-05
low,0.00040716301891709385
lp,7.887954059622141e-05
luar,0.0018178736829784314
lubang,0.0067337145028832
lubangin,7.763633979314482e-05
luck,0.00012230665567733803
lucu,0.00019951949533317885
lulus,9.866354584753078e-05
lumayan,0.011985144591680538
lumayann,0.0002484472049689441
luntur,0.002604815896221751
lunturny,4.419798354431941e-05
lupa,0.0004035781754633675
lur,0.00011729975625598938
lurrr,8.078505289284847e-05
lurus,0.00021813898369208996
lusin,0.00016488323521336387
lusuh,0.00011516165988611337
maaf,0.001858672806294685
macam,0.00033693110483243343
macet,0.00022982557916638352
macho,0.00018945617553994202
made,0.0006475014149951616
mager,7.000370485126358e-05
maha,4.0850285282569456e-05
mahal,0.002614968224460618
mahal2,0.0001265620693628479
main,0.00018617533310955612
maju,0.00010540704033507755
maka,0.00018556277963287045
makan,5.9316881457079296e-05
makanya,0.00010241043198629726
makasih,0.002360260012081584
make,0.00024628465431418236
makenya,0.00014863473532954286
maki,8.01339776159906e-05
makin,0.0004650614228512369
maklum,0.00014068810862219122
maksimal,0.00016199605883336765
maksud,0.00013212164102076676
maksutnya,7.424272324603524e-05
malah,0.0033353569978513877
malam,0.0005005203448982767
malas,0.0010497220314530653
malem,0.00022503345219729423
mall,0.00018574571540192256
mana,0.00066450982716639
mana2,6.526931402933273e-05
manfaat,0.0001429071361654005
mantaaaap,0.0002484472049689441
mantaaaapp,0.0001659605559358236
mantaaabbb,0.00017067167538314736
mantaaap,0.0003817248376289404
mantaaapp,0.00035017088670217026
mantaaapppppp,9.039324858593385e-05
mantaaasappp,0.0001903364467345679
mantaap,0.0005462047422986626
mantaapp,0.0009640003478042943
mantaapppp,0.00016585926874055295
mantabbbb,0.00021430110326846924
mantabbbbb,0.00013812526896541047
mantap,0.0191276785663564
mantapbagus,0.000428581493133722
mantapp,0.0013651527783259663
mantappanjang,0.00011520443938703803
mantappppp,0.00016385212988421455
mantappppppp,0.00022917461119872408
mantaps,0.0008439836105941988
mantapsss,0.00017881562737962433
mantaptapii,0.00013708164456099222
mantapukuran,0.00019901358841224246
manteb,5.937825218061624e-05
mantull,0.00033513721971704594
mantulll,0.0002484472049689441
mantulllllll,0.00017496324982310026
manual,8.807781197762303e-05
manusia,3.681017133512191e-05
manuver,0.00021289443536156325
mari,0.0002908897669622918
marketingyaa,0.00013708164456099222
maron,0.0001122647150672834
maroon,0.0005079033439790314
masa,0.0010835989751865843
masalah,0.0011924723427316247
masang,7.547235017803613e-05
masangnya,8.426708806092093e-05
masih,0.00070926239493338
masing2,0.00021820489119216285
masingmasing,0.00011356867510039474
masuk,0.0015538116690680627
masukin,0.0001692191601172817
mata,0.00014819207323066264
matahari,6.964797147311142e-05
match,8.176893736739919e-05
material,0.0015956402851902336
mati,8.426708806092093e-05
matiin,6.41786756375613e-05
matitidak,4.7551106008541144e-05
mau,0.00511646983609682
maupun,0.00017801025955834114
mayan,0.0003413247795960605
mbek,3.288714848047633e-05
mbladus,6.528107982885219e-05
mbula,6.528107982885219e-05
measurement,0.00011984096060486047
medium,0.00011015921568957671
megang,7.094783567271726e-05
meh,0.0003485929006429447
mei,4.923173721356021e-05
melar,0.0020941589514115078
melarrr,8.715961610841854e-05
meleset,5.9731396815902316e-05
memang,0.002870333578214415
memuaskannn,0.00018933557902560405
memuaskanoverall,0.0002057528206873603
men,0.00015742113880357368
mendaraaaat,0.0001650252673769305
menganggu,5.449053336144177e-05
mengecewaka,0.00018211826561997162
mengecewakanpengiriman,0.00010821436278492285
mengeneralisir,7.514853938234359e-05
menggelumbung,4.9904048575723923e-05
menit,0.00027930927012703873
mentereng,7.202065227697461e-05
mentingin,5.128679096571293e-05
mention,5.528627392633896e-05
menyalaaaa,0.00012582243230329862
menyalaahh,7.755670079131868e-05
mepet,0.0001729904567897378
merah,0.0008490566493467597
merek,0.0016786769713463567
merek2,5.663620832259464e-05
merekpengiriman,0.00013708164456099222
mereng,7.430754106656816e-05
merespon,5.859256385903418e-05
merk2,3.633191883018576e-05
merknya,8.851643911797917e-05
mes,0.00021444816202476543
mesan,0.0009087308966603064
mesen,0.0005098445134987994
mesin,9.916176398914226e-05
meski,0.0003279803430636527
mesti,0.0003460716248755843
mewah,0.00013798771686595498
mf,9.944285276298829e-05
mikir2,0.00023200382410251796
milih,0.00025018609840831823
milik,8.259453781113153e-05
min,0.0018079902136645541
minceu,0.00014037317414367244
minggu,0.0014900985845138204
minim,6.668728555365785e-05
minjem,0.0001363435745424746
minta,0.0028672590079824806
miring,0.00026877561676237887
mirip,0.0002940490171096801
mirip2,0.0003046847746021151
miro,8.006942385865394e-05
misal,9.508732460455335e-05
miss,0.00020893482086656537
mksh,0.0001262566882368461
mlg,8.349062250893774e-05
mlh,7.230106444983356e-05
mlm,0.0001675253584779594
mmg,0.0001504287922588396
mnding,6.251751175723686e-05
mngsud,8.556514136865892e-05
mnta,4.0850285282569456e-05
mntap,0.0002484472049689441
moca,0.00011221903979542812
mocca,0.00012014110514067981
model,0.012835771627271253
modul,0.00011837689115510978
moga,0.0046710118228124676
mohon,0.002034864397010622
molor,7.314298701441174e-05
money,8.518392417168237e-05
monitor,3.681017133512191e-05
motif,0.0028499229758125735
motifwarna,0.00010694835657365853
muas,0.0008278572798813265
muat,0.0012213052944061698
mubazir,8.728665822359044e-05
much,8.67957364245574e-05
muda,0.0005361754303170262
mudah,0.0020881187835616734
mudah2an,0.0004928605746695231
mulai,0.0007911383306232479
mulangin,6.242306250291938e-05
mulus,3.681017133512191e-05
mumpung,6.338363831151387e-05
mungkin,0.0022022107515772193
mungkun,0.00011032570228829485
murah,0.0037728280421046737
murni,6.409568223696111e-05
musim,0.00011859185118582819
musti,9.450968844022154e-05
my,0.00019236131298471299
nada,9.867152226857098e-05
nah,6.776167709622934e-05
nahan,4.182097591741339e-05
naik,0.0008917144891758148
naksir,0.00019032513870901005
nama,0.0005191669928019545
nambah,0.00010743935562487372
nambahin,0.0001569062214982079
nampaknya,4.3775354654987886e-05
namun,8.53766615968393e-05
nanti,0.00023755196060384144
nanya,9.417709090754607e-05
naro,0.00013708164456099222
naung,7.314298701441174e-05
navi,0.00032768146434339514
navy,0.0012323106135055174
navynya,0.00015551813524561454
nc,0.0002484472049689441
ncok,0.00010017482497270101
neat,4.2650621273655046e-05
nebeng,8.117450410360397e-05
neck,0.00024021661303205537
negeri,0.00031136610799209843
nembus,7.122970503940978e-05
nempel,0.00048103482104178174
nemuin,9.0940126384615e-05
nerawang,0.0015056322779052832
new,9.192804438877524e-05
next,0.002008922281045269
nextday,5.9731396815902316e-05
nextiennya,7.16228191596771e-05
nextnya,6.030928045834245e-05
nga,0.0003937692572616987
ngabarin,8.593000448744214e-05
ngait,0.00011604140759051552
ngambil,0.00013656996341281156
ngandelin,4.1493347773052154e-05
ngantar,0.00017449489272022243
ngantongi,8.96076123244239e-05
ngantongin,0.00014447226992575995
ngantor,0.0002165023381691939
ngapain,0.000109730173712002
ngasal,0.00031846690184546804
ngatung,0.0003673717610291861
nge,0.00016810002059587428
ngebayangin,8.02407509072672e-05
ngebut,0.00020942028716849743
ngecek,0.00010392073955331356
ngecewain,0.0001959611342749273
ngechat,0.00012191660645543446
ngegantung,0.00021529956326520616
ngegigit,0.00013014165898657485
ngeh,6.978266973043221e-05
ngejait,7.547235017803613e-05
ngelobangin,5.803154639380965e-05
ngelotek,0.00018538443715778772
ngelubangin,0.00010809761029196156
ngelupas,0.00025470789845843093
ngepas,0.0008508051720291312
ngepass,0.0005088868733816763
ngeplak,0.00019339487478845597
ngepres,0.00013783954096436288
ngepress,0.0006897894949408094
ngerapiin,8.732447255866412e-05
ngerasa,4.7548174136115825e-05
ngerusak,9.19389582400249e-05
ngeunah,0.00016489477198680793
ngewa,4.837821706920779e-05
nggaak,0.00011170025199917289
nggk,9.23162394810112e-05
ngikutin,0.00011158132263425015
ngirimnya,0.00011201265302754294
ngladeninnya,4.0850285282569456e-05
nglupas,0.00013930438608445958
ngobrol,0.00021314396218182852
ngomong,0.0001524353565766234
niat,0.00043678630521682896
nice,0.0036159931488733183
nicee,0.00011593246657027748
